# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 12 03:47:53 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
3990.01,420446142,FP,00h20m28.16s,5.1173440,+63d01m53.03s,63.0313960,-3.3600000,0.042,-0.042,0,-1.6200000,0.033,-0.033,0,2458980.6046160,0.006048,-0.006048,0,5.8423636,0.0002217,-0.0002217,0,2.4160000,0.4190000,-0.4190000,0,2280.0000000,6.9795300,-6.9795300,0,18.7395000,1.4387900,-1.4387900,0,716.7300000,,,,1441.0000000,,,,11.6697000,0.011,-0.011,0,1552.2600000,58.9350000,-58.9350000,0,8648.0000000,158.4000000,-158.4000000,0,3.6000000,0.0800000,-0.0800000,0,3.8500000,0.1900000,-0.1900000,0,2021-06-23 15:24:21,2021-10-29 12:59:15
3991.01,418133917,PC,00h00m48.58s,0.2023980,+62d48m10.97s,62.8030460,6.5690000,0.044,-0.044,0,-2.5490000,0.042,-0.042,0,2458981.8684520,0.007024,-0.007024,0,2.2774846,0.0001184,-0.0001184,0,3.7560000,0.5920000,-0.5920000,0,1520.0000000,3.9966200,-3.9966200,0,17.7506000,,,0,1146.7700000,,,,1621.0000000,,,,12.1197000,0.016,-0.016,0,1089.9300000,37.4300000,-37.4300000,0,4827.0000000,122.0000000,-122.0000000,0,,,,0,4.7000000,,,0,2021-06-23 15:24:21,2021-11-22 12:01:46
3992.01,403347341,PC,00h22m30.1s,5.6254210,+57d52m23.79s,57.8732750,-9.0790000,2.091,-2.091,0,-7.7250000,2.091,-2.091,0,2458971.9882730,0.002416,-0.002416,0,6.3979511,0.0001017,-0.0001017,0,2.4380000,0.2960000,-0.2960000,0,8310.0000000,1845.6900000,-1845.6900000,0,,,,0,233.8330000,,,,1089.0000000,,,,12.4316000,0.006,-0.006,0,673.0650000,,,0,5324.0000000,314.0000000,-314.0000000,0,,,,0,,,,0,2021-06-23 15:24:21,2021-10-29 12:59:15
3993.01,403340402,PC,00h21m45.12s,5.4380190,+59d06m20.72s,59.1057550,-2.4150000,1.319,-1.319,0,-1.1140000,1.319,-1.319,0,2458980.2172860,0.003575,-0.003575,0,2.2231733,0.0000440,-0.0000440,0,1.7340000,0.2710000,-0.2710000,0,4190.0000000,9.2676500,-9.2676500,0,9.7815300,,,0,744.6260000,,,,,,,,11.5625000,0.006,-0.006,0,457.4610000,,,0,6424.0000000,,,0,,,,0,1.4400000,,,0,2021-06-23 15:24:22,2021-10-29 12:59:15
3994.01,372505528,FP,00h24m33.65s,6.1402240,+62d14m08.27s,62.2356310,-8.7430000,0.043,-0.043,0,0.3950000,0.042,-0.042,0,2458977.1655230,0.002876,-0.002876,0,3.8974136,0.0000779,-0.0000779,0,2.0610000,0.3780000,-0.3780000,0,1990.0000000,3.2174300,-3.2174300,0,6.8757000,0.4236890,-0.4236890,0,504.6230000,,,,1320.0000000,,,,11.0986000,0.006,-0.006,0,400.2340000,5.4845000,-5.4845000,0,6827.0000000,188.2000000,-188.2000000,0,4.2500000,0.0900000,-0.0900000,0,1.5100000,0.0700000,-0.0700000,0,2021-06-23 15:24:22,2021-11-15 12:01:52
3995.01,347210614,APC,00h06m22.91s,1.5954720,+56d11m32.8s,56.1924440,2.3980000,1.677,-1.677,0,-5.2720000,1.677,-1.677,0,2458971.6115530,0.000989,-0.000989,0,6.4219427,0.0000572,-0.0000572,0,4.2380000,0.1870000,-0.1870000,0,20960.0000000,31.3140000,-31.3140000,0,,,,0,771.1090000,,,,1468.0000000,,,,12.1602000,0.006,-0.006,0,741.8840000,,,0,6197.0000000,487.1000000,-487.1000000,0,,,,0,,,,0,2021-06-23 15:24:22,2021-10-29 12:59:15
3996.01,347011522,PC,00h04m44.81s,1.1867150,+54d11m48.05s,54.1966810,-5.0790000,0.049,-0.049,0,-8.6360000,0.041,-0.041,0,2458973.9297340,0.006897,-0.006897,0,17.2045725,0.0008618,-0.0008618,0,4.9870000,0.6560000,-0.6560000,0,3770.0000000,1969.0900000,-1969.0900000,0,21.5086000,8.6904600,-8.6904600,0,434.9740000,,,,1272.0000000,,,,12.0205000,0.013,-0.013,0,659.7620000,14.4015000,-14.4015000,0,6278.0000000,139.0000000,-139.0000000,0,4.0300000,0.0900000,-0.0900000,0,1.7700000,0.0800000,-0.0800000,0,2021-06-23 15:24:22,2021-10-29 12:59:15
3997.01,327004130,PC,00h13m34.28s,3.3928180,+59d53m47.52s,59.8965340,-6.8940000,0.030,-0.030,0,-2.0690000,0.024,-0.024,0,2458980.9159630,0.001826,-0.001826,0,3.4599275,0.0000556,-0.0000556,0,1.3260000,0.2540000,-0.2540000,0,7060.0000000,20.4806000,-20.4806000,0,12.4969000,0.9175130,-0.9175130,0,138.2130000,,,,955.0000000,,,,12.9854000,0.022,-0.022,0,654.0040000,8.1660000,-8.1660000,0,5997.0000000,191.2000000,-191.2000000,0,4.2100000,0.0800000,-0.0800000,0,1.3700000,0.0700000,-0.0700000,0,2021-06-23 15:24:22,2021-10-29 12:59:15
3998.01,320281287,PC,00h30m32.88s,7.6369910,+56d19m53.28s,56.3314670,40.3870000,0.042,-0.042,0,-3.8460000,0.041,-0.041,0,2458980.3882700,0.000679,-0.000679,0,1.8144993,0.0000082,-0.0000082,0,2.0640000,0.2300000,-0.2300000,0,13300.0000000,9.6527200,-9.6527200,0,14.4323000,0.8480940,-0.8480940,0,1568.4900000,,,,1753.0000000,,,,12.1134000,0.006,-0.006,0,399.8130000,5.5985000,-5.5985000,0,5696.0000000,148.9000000,-148.9000000,0,4.3100000,0.0800000,-0.0800000,0,1.1700000,0.0600000,-0.0600000,0,2021-06-23 15:24:22,2021-10-29 12:59:15
3999.01,284528889,PC,00h39m46.92s,9.9455070,+62d23m36.09s,62.3933580,33.5350000,0.045,-0.045,0,-8.5540000,0.042,-0.042,0,2458981.8907380,0.004632,-0.004632,0,4.1123850,0.0001344,-0.0001344,0,3.4740000,0.6660000,-0.6660000,0,2110.0000000,4.8194400,-4.8194400,0,9.6574900,0.7527020,-0.7527020,0,570.9660000,,,,1361.0000000,,,,11.6437000,0.042,-0.042,0,525.1730000,8.3505000,-8.3505000,0,5659.0000000,262.1000000,-262.1000000,0,3.7800000,0.0900000,-0.0900000,0,2.1400000,0.1200000,-0.1200000,0,2021-06-23 15:24:22,2021-10-29 12:59:15
400.01,35857242,KP,02h46m33.4s,41.6391600,-00d27m50.85s,-0.4641250,11.2470000,0.070,-0.070,0,-34.4640000,0.067,-0.067,0,2459169.2792480,0.000597,-0.000597,0,3.6344447,0.0000042,-0.0000042,0,3.8710000,0.1430000,-0.1430000,0,9230.0000000,0.8498090,-0.8498090,0,14.2500000,0.7067710,-0.7067710,0,1133.7300000,,,,1616.0000000,,,,11.3161000,0.008,-0.008,0,414.2340000,7.5130000,-7.5130000,0,6272.0000000,,,0,4.2577100,,,0,1.4200000,0.0700000,-0.0700000,0,2019-02-08 20:04:48,2021-10-29 12:59:15
4000.01,283015592,PC,00h03m53.91s,0.9746310,+64d46m34.75s,64.7763200,-2.8690000,0.033,-0.033,0,-1.9800000,0.028,-0.028,0,2458976.4906390,0.002046,-0.002046,0,3.7027660,0.0000515,-0.0000515,0,3.5600000,0.1930000,-0.1930000,0,11220.0000000,5.1745600,-5.1745600,0,20.3427000,0.8881350,-0.8881350,0,1798.0300000,,,,1814.0000000,,,,12.5696000,0.024,-0.024,0,878.0670000,15.6910000,-15.6910000,0,7493.0000000,216.7000000,-216.7000000,0,4.1200000,0.0800000,-0.0800000,0,1.9000000,0.0700000,-0.0700000,0,2021-06-23 15:24:23,2021-10-29 12:59:15
4001.01,83148519,PC,00h10m06.95s,2.5289520,+64d34m21.24s,64.5725680,38.4660000,0.046,-0.046,0,-7.0440000,0.039,-0.039,0,2458973.5700230,0.003619,-0.003619,0,4.8983933,0.0001268,-0.0001268,0,2.7340000,0.3050000,-0.3050000,0,2130.0000000,3.1163800,-3.1163800,0,5.1129500,0.3420740,-0.3420740,0,240.2490000,,,,1096.0000000,,,,11.7194000,0.006,-0.006,0,315.5720000,2.6720000,-2.6720000,0,5696.0000000,459.4000000,-459.4000000,0,4.3700000,0.1300000,-0.1300000,0,1.0900000,0.0600000,-0.0600000,0,2021-06-23 15:24:23,2021-11-22 12:01:46
4002.01,83053699,PC,00h09m20.53s,2.3355580,+60d09m32.68s,60.1590780,0.8060000,0.024,-0.024,0,-4.5290000,0.024,-0.024,0,2458981.8317440,0.004074,-0.004074,0,3.3379425,0.0000987,-0.0000987,0,3.2670000,0.6860000,-0.6860000,0,7200.0000000,17.4662000,-17.4662000,0,18.4930000,1.3542200,-1.3542200,0,1220.4800000,,,,1646.0000000,,,,12.9214000,0.009,-0.009,0,1083.3900000,21.4850000,-21.4850000,0,6274.0000000,135.0000000,-135.0000000,0,3.8600000,0.0900000,-0.0900000,0,2.1500000,0.1100000,-0.1100000,0,2021-06-23 15:24:23,2021-10-29 12:59:15
4003.01,399346877,PC,01h45m50.94s,26.4622430,+63d55m28.98s,63.9247180,6.2120000,0.020,-0.020,0,4.9760000,0.025,-0.025,0,2459001.9434050,0.002200,-0.002200,0,3.9606964,0.0000798,-0.0000798,0,3.3590000,0.2700000,-0.2700000,0,5880.0000000,4.5931600,-4.5931600,0,10.6181000,0.5686710,-0.5686710,0,936.2670000,,,,1541.0000000,,,,12.9762000,0.014,-0.014,0,626.3960000,6.7525000,-6.7525000,0,6647.0000000,146.7000000,-146.7000000,0,4.2900000,0.1000000,-0.1000000,0,1.4000000,0.0600000,-0.0600000,0,2021-06-23 15:25:53,2021-10-29 12:59:15
4004.01,397924314,PC,01h31m53.64s,22.9734940,+66d49m09.6s,66.8193330,-7.5730000,2.232,-2.232,0,8.1720000,2.232,-2.232,0,2459000.5856270,0.002030,-0.002030,0,5.3797781,0.0000962,-0.0000962,0,2.8840000,0.2590000,-0.2590000,0,9610.0000000,8.0066700,-8.0066700,0,7.2858000,0.4517760,-0.4517760,0,109.9470000,,,,902.0000000,,,,12.8490000,0.006,-0.006,0,515.6070000,,,0,4930.3000000,133.5000000,-133.5000000,0,,,,0,0.7600000,0.0400000,-0.0400000,0,2021-06-23 15:25:54,2021-10-29 12:59:15
4005.01,395773226,FP,02h16m28.78s,34.1199110,+76d15m11.45s,76.2531810,8.8660000,0.043,-0.043,0,-49.5910000,0.062,-0.062,0,2459008.2709870,0.005615,-0.005615,0,3.8471662,0.0001144,-0.0001144,0,2.2140000,0.4220000,-0.4220000,0,1770.0000000,6.4163000,-6.4163000,0,7.4847500,0.6789340,-0.6789340,0,173.7470000,,,,1011.0000000,,,,11.7899000,0.006,-0.006,0,329.2680000,3.4895000,-3.4895000,0,5115.0000000,159.8000000,-159.8000000,0,3.9100000,0.0900000,-0.0900000,0,1.6900000,0.1100000,-0.1100000,0,2021-06-23 15:25:54,2021-10-29 12:59:15
4006.01,390048041,FA,01h35m46.46s,23.9436000,+65d38m19.63s,65.6387860,-10.0220000,2.187,-2.187,0,3.1590000,2.187,-2.187,0,2459006.7837240,0.002857,-0.002857,0,3.0493598,0.0000810,-0.0000810,0,3.5380000,0.4160000,-0.4160000,0,4250.0000000,4.4406100,-4.4406100,0,,,,0,430.6740000,,,,1269.0000000,,,,12.7150000,0.018,-0.018,0,,,,0,4579.5000000,433.4000000,-433.4000000,0,,,,0,,,,0,2021-06-23 15:25:54,2021-10-29 12:59:15
4007.01,389910188,PC,01h34m37.36s,23.6556850,+62d19m31.86s,62.3255170,5.9000000,0.027,-0.027,0,-2.8900000,0.032,-0.032,0,2459001.8753550,0.001362,-0.001362,0,4.5432040,0.0000482,-0.0000482,0,3.7310000,0.1420000,-0.1420000,0,12310.0000000,4.3474500,-4.3474500,0,12.9806000,0.5387890,-0.5387890,0,1680.1100000,,,,1783.0000000,,,,12.4705000,0.006,-0.006,0,511.5710000,6.4200000,-6.4200000,0,7998.0000000,592.7000000,-592.7000000,0,4.6000000,0.1000000,-0.1000000,0,1.1600000,0.0400000,-0.0400000,0,2021-06-23 15:25:55,2021-10-29 12:59:15
4008.01,379629854,PC,02h17m10.53s,34.2938840,+70d23m45.53s,70.3959800,13.0760000,0.038,-0.038,0,-7.4180000,0.045,-0.045,0,2459008.0754030,0.007460,-0.007460,0,2.8277716,0.0001299,-0.0001299,0,2.0910000,0.4630000,-0.4630000,0,690.0000000,3.5056600,-3.5056600,0,4.4222900,0.3956040,-0.3956040,0,839.6630000,,,,1499.0000000,,,,10.7020000,0.006,-0.006,0,311.7740000,2.6125000,-2.6125000,0,6603.0000000,501.3000000,-501.3000000,0,4.1600000,0.1200000,-0.1200000,0,1.6200000,0.0800000,-0.0800000,0,2021-06-23 15:25:55,2021-10-29 12:59:15
4009.01,368734712,PC,00h51m07.18s,12.7799310,+70d56m44.92s,70.9458100,8.9880000,0.039,-0.039,0,-3.9050000,0.035,-0.035,0,2459008.3281750,0.001964,-0.001964,0,4.3270884,0.0000715,-0.0000715,0,2.3480000,0.4790000,-0.4790000,0,5180.0000000,7.5673900,-7.5673900,0,14.2796000,0.9053820,-0.9053820,0,368.7560000,,,,1220.0000000,,,,12.1693000,0.014,-0.014,0,670.8010000,10.7260000,-10.7260000,0,5994.0000000,151.8000000,-151.8000000,0,3.9200000,0.0800000,-0.0800000,0,1.9100000,0.0900000,-0.0900000,0,2021-06-23 15:25:55,2021-10-29 12:59:15
401.01,259701242,FP,04h57m51.95s,74.4664530,-53d49m04.61s,-53.8179480,25.2150000,0.037,-0.037,0,-14.1050000,0.047,-0.047,0,2459139.7729200,0.004740,-0.004740,0,2.4854800,0.0000200,-0.0000200,0,2.6210000,0.2650000,-0.2650000,0,160.0000000,0.2194060,-0.2194060,0,1.2824800,0.0791035,-0.0791035,0,1105.1100000,,,,1606.0000000,,,,8.2350000,0.006,-0.006,0,64.4827000,0.0832000,-0.0832000,0,5928.0000000,85.6000000,-85.6000000,0,4.4800000,0.2500000,-0.2500000,0,0.9600000,0.0500000,-0.0500000,0,2019-01-24 19:35:19,2021-12-07 16:02:02
4010.01,352682207,PC,01h20m51.56s,20.2148200,+66d04m19.92s,66.0722010,38.6160000,0.038,-0.038,0,-20.3770000,0.045,-0.045,0,2459000.0471330,0.002226,-0.002226,0,5.4135985,0.0004177,-0.0004177,0,2.7150000,0.3290000,-0.3290000,0,4640.0000000,5.0043600,-5.0043600,0,6.1224600,0.4527620,-0.4527620,0,102.0090000,,,,885.0000000,,,,11.5163000,0.006,-0.006,0,177.5040000,0.9880000,-0.9880000,0,4888.0000000,137.7000000,-137.7000000,0,4.4500000,0.0900000,-0.0900000,0,0.8800000,0.0600000,-0.0600000,0,2021-06-23 15:25:55,2021-11-19 12:02:23
4010.02,352682207,PC,01h20m51.56s,20.2148200,+66d04m19.92s,66.0722010,38.6160000,0.038,-0.038,0,-20.3770000,0.045,-0.045,0,2458985.9762990,0.003419,-0.003419,0,14.6866837,0.0025285,-0.0025285,0,4.1160000,1.1460000,-1.1460000,0,4690.0000000,16.2381000,-16.2381000,0,6.3963900,0.5698850,-0.5698850,0,45.4475000,,,,723.0000000,,,,11.5163000,0.006,-0.006,0,177.5040000,0.9880000,-0.9880000,0,4888.0000000,137.7000000,-137.7000000,0,4.4500000,0.0900000,-0.0900000,0,0.8800000,0.0600000,-0.0600000,0,2021-06-23 15:25:55,2021-11-19 12:02:23
4010.03,352682207,PC,01h20m51.56s,20.2148200,+66d04m19.92s,66.0722010,38.6160000,0.038,-0.038,0,-20.3770000,0.045,-0.045,0,2459007.5330820,0.009305,-0.009305,0,1.3479994,0.0003669,-0.0003669,0,1.2130000,0.5510000,-0.5510000,0,1180.0000000,34.5943000,-34.5943000,0,3.3174400,0.6088720,-0.6088720,0,390.2640000,,,,1238.0000000,,,,11.5163000,0.006,-0.006,0,177.5040000,0.9880000,-0.9880000,0,4888.0000000,137.7000000,-137.7000000,0,4.4500000,0.0900000,-0.0900000,0,0.8800000,0.0600000,-0.0600000,0,2021-07-08 23:10:26,2021-11-19 12:02:23
4011.01,289264348,PC,01h38m24.24s,24.6010130,+72d59m35.41s,72.9931690,-15.5330000,0.029,-0.029,0,3.8660000,0.032,-0.032,0,2459002.9187660,0.004387,-0.004387,0,4.3360232,0.0001218,-0.0001218,0,3.3940000,0.3720000,-0.3720000,0,9010.0000000,12.5472000,-12.5472000,0,14.4394000,,,0,447.4370000,,,,1281.0000000,,,,13.2395000,0.013,-0.013,0,764.5910000,11.5355000,-11.5355000,0,5815.0000000,122.0000000,-122.0000000,0,4.1000000,,,0,1.5100000,,,0,2021-06-23 15:25:55,2021-10-29 12:59:15
4012.01,280315875,PC,02h45m35.72s,41.3988300,+66d21m33.23s,66.3592310,-16.9570000,0.022,-0.022,0,-22.5590000,0.033,-0.033,0,2459008.7390160,0.000954,-0.000954,0,1.8254385,0.0000110,-0.0000110,0,1.7700000,0.0960000,-0.0960000,0,21270.0000000,11.3085000,-11.3085000,0,11.6945000,,,0,186.2200000,,,,1029.0000000,,,,13.3507000,0.006,-0.006,0,245.7370000,1.3570000,-1.3570000,0,4324.0000000,122.0000000,-122.0000000,0,4.4900000,,,0,0.7700000,,,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4013.01,279265701,PC,01h43m09.87s,25.7911400,+70d54m51.93s,70.9144250,3.4200000,0.028,-0.028,0,-5.9210000,0.029,-0.029,0,2459009.1002370,0.003306,-0.003306,0,2.6324434,0.0000858,-0.0000858,0,4.0360000,0.4050000,-0.4050000,0,3760.0000000,4.7031700,-4.7031700,0,14.7429000,,,0,1432.0300000,,,,1713.0000000,,,,13.0217000,0.009,-0.009,0,851.1050000,12.5925000,-12.5925000,0,5407.0000000,122.0000000,-122.0000000,0,3.6400000,,,0,2.4200000,,,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4014.01,85791385,PC,03h52m49.12s,58.2046640,+68d46m38.88s,68.7774670,-3.4180000,0.022,-0.022,0,1.3130000,0.029,-0.029,0,2459003.4215410,0.001868,-0.001868,0,2.8048958,0.0005646,-0.0005646,0,2.0030000,0.3400000,-0.3400000,0,17120.0000000,40.5477000,-40.5477000,0,13.8025000,,,0,395.7340000,,,,1242.0000000,,,,13.4891000,0.020,-0.020,0,562.4010000,5.8965000,-5.8965000,0,5863.0000000,122.0000000,-122.0000000,0,4.4800000,,,0,0.9800000,,,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4015.01,85429139,PC,03h33m40.8s,53.4199920,+68d36m45.6s,68.6126670,24.1560000,0.036,-0.036,0,-18.1450000,0.044,-0.044,0,2459003.3526180,0.000529,-0.000529,0,4.7426569,0.0002790,-0.0002790,0,3.1120000,0.0900000,-0.0900000,0,13370.0000000,1.8547500,-1.8547500,0,17.8436000,0.8836180,-0.8836180,0,320.4260000,,,,1178.0000000,,,,10.7670000,0.006,-0.006,0,309.1610000,2.8540000,-2.8540000,0,5947.0000000,150.8000000,-150.8000000,0,4.1200000,0.0800000,-0.0800000,0,1.5100000,0.0700000,-0.0700000,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4016.01,461491274,PC,00h21m06.71s,5.2779590,+66d49m56.44s,66.8323440,2.4960000,2.183,-2.183,0,-0.1060000,2.183,-2.183,0,2459005.8327650,0.002674,-0.002674,0,1.8138120,0.0000362,-0.0000362,0,1.0250000,0.2490000,-0.2490000,0,3320.0000000,23.6061000,-23.6061000,0,,,,0,64.7075000,,,,790.0000000,,,,13.1216000,0.006,-0.006,0,,,,0,4032.5000000,113.0000000,-113.0000000,0,,,,0,,,,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4017.01,407313319,PC,00h30m57.5s,7.7395710,+68d27m18.39s,68.4551080,-2.6730000,0.029,-0.029,0,-1.6350000,0.024,-0.024,0,2458995.5065250,0.002657,-0.002657,0,7.0422721,0.0001636,-0.0001636,0,2.5980000,0.2570000,-0.2570000,0,5510.0000000,7.8619900,-7.8619900,0,14.5915000,,,0,52.7435000,,,,750.0000000,,,,12.6360000,0.025,-0.025,0,558.3360000,5.8795000,-5.8795000,0,4892.0000000,122.0000000,-122.0000000,0,,,,0,1.8800000,,,0,2021-06-23 15:25:56,2021-10-29 12:59:15
4018.01,407243316,PC,00h28m51.35s,7.2139480,+66d28m05.48s,66.4681890,-1.3830000,2.223,-2.223,0,-0.5840000,2.223,-2.223,0,2459007.3421050,0.003161,-0.003161,0,3.0756397,0.0000639,-0.0000639,0,1.3100000,0.2350000,-0.2350000,0,5960.0000000,20.2476000,-20.2476000,0,,,,0,46.3294000,,,,726.0000000,,,,13.4612000,0.006,-0.006,0,,,,0,4355.4000000,177.7000000,-177.7000000,0,,,,0,,,,0,2021-06-23 15:25:57,2021-10-29 12:59:15
4019.01,284305328,PC,00h36m41s,9.1708450,+65d56m14.95s,65.9374860,-2.7170000,0.028,-0.028,0,-2.0050000,0.028,-0.028,0,2459006.2262590,0.001359,-0.001359,0,2.2963814,0.0000219,-0.0000219,0,2.6490000,0.2480000,-0.2480000,0,7950.0000000,263.6850000,-263.6850000,0,20.9239000,6.7033100,-6.7033100,0,5163.1000000,,,,2361.0000000,,,,12.6967000,0.006,-0.006,0,554.7280000,5.6135000,-5.6135000,0,6620.0000000,1539.9000000,-1539.9000000,0,4.0400000,,,0,1.8700000,0.5200000,-0.5200000,0,2021-06-23 15:25:57,2021-10-29 12:59:15
402.01,120896927,CP,02h27m28.29s,36.8678850,-27d38m10.02s,-27.6361170,-73.5900000,0.057,-0.057,0,-211.6140000,0.082,-0.082,0,2459139.1265350,0.002701,-0.002701,0,4.7559737,0.0000185,-0.0000185,0,2.5469696,0.2160515,-0.2160515,0,398.6310113,20.7883990,-20.7883990,0,1.7254170,0.6993496,-0.6993496,0,161.7314334,,,,909.5327855,,,,8.3157000,0.006,-0.006,0,44.8155000,0.0705500,-0.0705500,0,5175.2000000,23.6172000,-23.6172000,0,4.3765700,0.0668960,-0.0668960,0,0.8418420,0.0418417,-0.0418417,0,2019-01-31 17:54:46,2021-12-01 16:02:01
402.02,120896927,CP,02h27m28.29s,36.8678850,-27d38m10.02s,-27.6361170,-73.5900000,0.057,-0.057,0,-211.6140000,0.082,-0.082,0,2459118.9555690,0.003684,-0.003684,0,17.1807214,0.0000458,-0.0000458,0,2.1004813,0.3203745,-0.3203745,0,680.1385904,39.8170780,-39.8170780,0,2.1954034,1.6291252,-1.6291252,0,29.1782002,,,,592.7674866,,,,8.3157000,0.006,-0.006,0,44.8155000,0.0705500,-0.0705500,0,5175.2000000,23.6172000,-23.6172000,0,4.3765700,0.0668960,-0.0668960,0,0.8418420,0.0418417,-0.0418417,0,2019-01-31 17:54:46,2021-12-01 16:02:01
